DateTime,NOx,NO2,CO,C6H6,T
2004-03-29 20:00:00,95.0,99.0,1.6,5.7,13.2
2004-03-29 21:00:00,78.0,90.0,1.2,3.8,13.1
2004-03-29 22:00:00,61.0,82.0,1.1,4.0,13.5
2004-03-29 23:00:00,55.0,74.0,1.0,2.8,12.4
2004-03-30 00:00:00,57.0,76.0,1.0,2.6,13.1
2004-03-30 01:00:00,41.0,66.0,0.7,1.8,11.6
2004-03-30 02:00:00,46.0,73.0,0.7,1.7,10.5
2004-03-30 05:00:00,52.0,71.0,0.7,2.3,12.9
2004-03-30 06:00:00,111.0,98.0,1.1,5.3,11.3
2004-03-30 07:00:00,191.0,115.0,2.6,13.4,11.9
2004-03-30 08:00:00,244.0,130.0,4.0,23.8,13.3
2004-03-30 09:00:00,283.0,150.0,4.2,21.5,16.3
2004-03-30 10:00:00,320.0,159.0,4.7,21.0,17.9
2004-03-30 11:00:00,249.0,146.0,3.9,18.4,18.3
2004-03-30 12:00:00,219.0,138.0,3.7,18.9,20.8
2004-03-30 13:00:00,200.0,128.0,3.4,17.1,22.4
2004-03-30 14:00:00,138.0,97.0,2.2,10.4,20.9
2004-03-30 15:00:00,118.0,91.0,1.9,8.0,19.1
2004-03-30 16:00:00,99.0,81.0,1.6,6.2,18.1
2004-03-30 17:00:00,112.0,99.0,2.1,9.7,17.3
2004-03-30 18:00:00,117.0,101.0,2.2,9.6,15.8
2004-03-30 19:00:00,129.0,106.0,2.7,11.9,15.9
2004-03-30 20:00:00,132.0,102.0,2.4,8.7,15.9
2004-03-30 21:00:00,73.0,84.0,1.3,4.7,15.0
2004-03-30 22:00:00,68.0,81.0,1.2,3.8,15.1
2004-03-30 23:00:00,80.0,91.0,1.5,4.7,14.9
2004-03-31 00:00:00,68.0,82.0,1.3,3.8,14.8
2004-03-31 01:00:00,44.0,64.0,1.0,2.7,14.8
2004-03-31 02:00:00,47.0,70.0,0.9,2.8,14.8
2004-03-31 04:00:00,15.0,26.0,0.5,0.8,14.5
2004-03-31 05:00:00,44.0,58.0,0.6,1.5,14.6
2004-03-31 06:00:00,85.0,93.0,1.0,3.5,14.4
2004-03-31 07:00:00,207.0,110.0,3.1,15.6,13.8
2004-03-31 08:00:00,230.0,115.0,4.1,19.9,13.2
2004-03-31 09:00:00,181.0,125.0,2.2,8.6,10.4
2004-03-31 10:00:00,144.0,118.0,1.7,6.5,11.5
2004-03-31 11:00:00,140.0,109.0,1.9,7.7,12.2
2004-03-31 12:00:00,204.0,123.0,2.9,11.3,12.3
2004-03-31 13:00:00,149.0,114.0,2.2,9.1,11.3
2004-03-31 14:00:00,171.0,114.0,2.6,11.2,13.6
2004-03-31 15:00:00,195.0,119.0,3.1,13.5,14.9
2004-03-31 16:00:00,152.0,111.0,2.3,10.1,15.7
2004-03-31 17:00:00,128.0,103.0,2.4,11.3,15.2
2004-03-31 18:00:00,121.0,103.0,2.8,11.8,15.5
2004-03-31 19:00:00,142.0,107.0,2.7,11.5,14.3
2004-03-31 20:00:00,131.0,105.0,2.3,9.3,13.2
2004-03-31 21:00:00,81.0,91.0,1.5,5.5,12.6
2004-03-31 22:00:00,60.0,79.0,1.4,5.1,12.3
2004-03-31 23:00:00,57.0,79.0,1.2,4.8,12.0
2004-04-01 00:00:00,96.0,86.0,1.6,6.3,12.0
2004-04-01 01:00:00,85.0,70.0,1.2,5.1,11.5
2004-04-01 02:00:00,50.0,55.0,1.1,4.1,10.7
2004-04-01 04:00:00,57.0,49.0,0.7,2.4,10.2
2004-04-01 05:00:00,64.0,50.0,0.9,2.9,11.0
2004-04-01 06:00:00,153.0,67.0,1.7,7.4,9.6
2004-04-01 07:00:00,342.0,94.0,4.2,19.8,9.5
2004-04-01 08:00:00,378.0,119.0,6.2,31.9,11.9
2004-04-01 09:00:00,304.0,139.0,4.6,21.0,16.2
2004-04-01 10:00:00,192.0,113.0,2.8,11.7,19.2
2004-04-01 11:00:00,130.0,88.0,1.6,6.8,19.7
2004-04-01 12:00:00,106.0,73.0,1.7,7.4,20.6
2004-04-01 13:00:00,102.0,73.0,1.7,8.6,21.8
2004-04-01 17:00:00,163.0,106.0,3.3,16.4,23.6
2004-04-01 18:00:00,211.0,132.0,4.2,21.2,22.8
2004-04-01 19:00:00,267.0,164.0,5.5,25.0,20.8
2004-04-01 20:00:00,269.0,161.0,4.9,20.2,18.3
2004-04-01 21:00:00,154.0,124.0,2.5,10.8,16.8
2004-04-01 22:00:00,127.0,113.0,2.0,9.9,15.8
2004-04-01 23:00:00,122.0,103.0,2.0,8.5,14.9
2004-04-02 00:00:00,126.0,104.0,2.0,8.0,14.1
2004-04-02 01:00:00,84.0,93.0,1.3,5.6,13.3
2004-04-02 02:00:00,58.0,60.0,1.0,3.2,13.3
2004-04-02 05:00:00,56.0,66.0,0.7,2.6,11.3
2004-04-02 06:00:00,91.0,82.0,1.1,4.3,11.4
2004-04-02 07:00:00,159.0,109.0,2.6,13.0,11.9
2004-04-02 08:00:00,190.0,114.0,3.9,20.3,12.6
2004-04-02 09:00:00,249.0,139.0,5.0,20.7,13.6
2004-04-02 10:00:00,196.0,127.0,3.3,15.9,16.9
2004-04-02 11:00:00,180.0,127.0,2.9,14.2,19.4
2004-04-02 12:00:00,167.0,135.0,3.1,15.9,22.9
2004-04-02 13:00:00,159.0,130.0,3.0,16.1,23.6
2004-04-02 14:00:00,152.0,126.0,2.7,14.7,24.7
2004-04-02 15:00:00,149.0,121.0,2.7,14.0,26.1
2004-04-02 16:00:00,143.0,122.0,2.6,13.6,27.6
2004-04-02 17:00:00,185.0,138.0,3.7,19.7,26.9
2004-04-02 18:00:00,223.0,165.0,4.5,23.3,24.3
2004-04-02 19:00:00,215.0,154.0,4.7,24.1,21.2
2004-04-02 20:00:00,271.0,168.0,5.5,25.4,19.4
2004-04-02 21:00:00,180.0,146.0,3.0,14.1,18.5
2004-04-02 22:00:00,115.0,124.0,1.9,10.1,17.8
2004-04-02 23:00:00,149.0,124.0,2.3,12.1,16.8
2004-04-03 00:00:00,98.0,106.0,1.6,9.0,17.1
2004-04-03 01:00:00,73.0,88.0,1.3,6.3,16.2
2004-04-03 02:00:00,69.0,83.0,1.2,5.3,15.1
2004-04-03 04:00:00,60.0,74.0,0.8,3.0,14.5
2004-04-03 05:00:00,56.0,64.0,0.8,3.3,13.7
2004-04-03 06:00:00,73.0,69.0,0.9,3.5,13.9
2004-04-03 07:00:00,159.0,91.0,2.0,9.5,13.3
2004-04-03 08:00:00,203.0,96.0,3.0,15.2,15.1
2004-04-03 09:00:00,211.0,106.0,3.1,14.3,17.0
2004-04-05 10:00:00,236.0,124.0,3.1,14.3,15.6
2004-04-05 11:00:00,228.0,121.0,3.0,13.7,16.6
2004-04-05 12:00:00,206.0,114.0,3.2,15.7,17.0
2004-04-05 13:00:00,188.0,114.0,3.1,15.4,18.0
2004-04-05 14:00:00,158.0,106.0,2.5,12.6,19.5
2004-04-05 15:00:00,124.0,89.0,2.1,9.8,21.6
2004-04-05 16:00:00,98.0,82.0,2.0,9.6,22.2
2004-04-05 17:00:00,160.0,111.0,3.2,16.3,20.3
2004-04-05 18:00:00,194.0,132.0,4.1,19.8,19.7
2004-04-05 19:00:00,174.0,121.0,3.9,18.0,18.8
2004-04-05 20:00:00,157.0,116.0,3.1,13.6,17.9
2004-04-05 21:00:00,109.0,100.0,2.0,8.7,17.5
2004-04-05 22:00:00,85.0,89.0,1.7,7.7,17.4
2004-04-05 23:00:00,90.0,92.0,1.6,7.3,17.0
2004-04-06 00:00:00,61.0,71.0,1.0,4.1,16.6
2004-04-06 01:00:00,36.0,51.0,0.8,2.7,15.9
2004-04-06 02:00:00,25.0,39.0,0.5,1.5,15.0
2004-04-06 04:00:00,24.0,35.0,0.5,1.8,14.1
2004-04-06 05:00:00,73.0,64.0,0.8,3.4,14.6
2004-04-06 06:00:00,164.0,94.0,1.7,8.5,14.4
2004-04-06 07:00:00,329.0,134.0,4.5,24.1,15.3
2004-04-06 08:00:00,302.0,129.0,6.2,33.7,16.2
2004-04-06 09:00:00,256.0,125.0,4.4,22.0,18.4
2004-04-06 10:00:00,182.0,107.0,2.9,14.1,19.6
2004-04-06 11:00:00,105.0,78.0,1.6,7.6,20.2
2004-04-06 12:00:00,136.0,91.0,2.6,14.5,20.9
2004-04-06 13:00:00,167.0,116.0,2.9,13.6,20.4
2004-04-06 14:00:00,166.0,131.0,2.5,11.5,19.3
2004-04-06 15:00:00,115.0,113.0,1.9,9.2,18.6
2004-04-06 16:00:00,109.0,98.0,1.9,10.3,18.8
2004-04-06 17:00:00,143.0,116.0,2.7,14.0,17.5
2004-04-06 18:00:00,159.0,120.0,3.0,15.0,16.8
2004-04-06 19:00:00,181.0,126.0,3.3,15.1,16.3
2004-04-06 20:00:00,178.0,126.0,3.2,14.8,15.6
2004-04-06 21:00:00,91.0,90.0,1.8,8.5,15.7
2004-04-06 22:00:00,76.0,81.0,1.3,5.9,15.8
2004-04-06 23:00:00,66.0,74.0,1.1,4.8,15.7
2004-04-07 00:00:00,56.0,67.0,0.9,4.0,15.7
2004-04-07 01:00:00,35.0,46.0,0.7,2.3,15.6
2004-04-07 02:00:00,21.0,30.0,0.4,1.4,15.6
2004-04-07 04:00:00,12.0,19.0,0.3,0.7,15.7
2004-04-07 05:00:00,22.0,32.0,0.3,0.8,15.3
2004-04-07 06:00:00,55.0,61.0,0.8,3.6,14.2
2004-04-07 07:00:00,152.0,111.0,2.8,12.9,14.3
2004-04-07 08:00:00,153.0,102.0,3.1,15.7,15.0
2004-04-07 09:00:00,152.0,116.0,2.3,8.6,13.6
2004-04-07 10:00:00,112.0,96.0,1.6,7.4,16.1
2004-04-07 11:00:00,119.0,97.0,1.5,6.6,16.6
2004-04-07 12:00:00,122.0,110.0,1.6,7.8,17.4
2004-04-07 13:00:00,115.0,103.0,1.8,9.1,18.1
2004-04-07 14:00:00,84.0,79.0,1.4,6.1,14.4
2004-04-07 15:00:00,146.0,104.0,1.9,7.5,10.9
2004-04-07 16:00:00,65.0,69.0,1.2,5.9,16.4
2004-04-07 17:00:00,120.0,96.0,2.3,12.7,18.0
2004-04-07 18:00:00,185.0,121.0,3.3,13.5,14.7
2004-04-07 19:00:00,157.0,129.0,3.1,14.5,11.3
2004-04-07 20:00:00,174.0,116.0,3.3,11.0,10.0
2004-04-07 21:00:00,62.0,71.0,1.2,3.2,9.8
2004-04-07 22:00:00,81.0,85.0,1.3,4.3,9.3
2004-04-07 23:00:00,118.0,101.0,1.9,7.1,9.6
2004-04-08 00:00:00,95.0,97.0,1.4,4.8,9.3
2004-04-08 01:00:00,84.0,89.0,1.5,5.7,9.0
2004-04-08 02:00:00,56.0,72.0,1.1,4.1,8.2
2004-04-08 05:00:00,69.0,62.0,0.8,2.8,8.1
2004-04-08 06:00:00,74.0,64.0,1.1,4.8,8.1
2004-04-08 07:00:00,161.0,80.0,2.6,13.8,8.1
2004-04-08 08:00:00,308.0,118.0,5.1,27.1,9.9
2004-04-08 09:00:00,300.0,130.0,4.2,19.1,13.0
2004-04-08 10:00:00,189.0,113.0,2.6,11.7,16.5
2004-04-08 11:00:00,164.0,112.0,2.4,12.7,19.3
2004-04-08 12:00:00,122.0,96.0,2.1,11.3,21.5
2004-04-08 13:00:00,166.0,125.0,2.6,14.2,20.4
2004-04-08 14:00:00,181.0,128.0,2.8,13.9,20.6
2004-04-08 15:00:00,127.0,101.0,2.5,13.2,20.6
2004-04-08 16:00:00,106.0,95.0,1.9,10.7,21.0
2004-04-08 17:00:00,192.0,138.0,3.6,19.7,21.5
2004-04-08 18:00:00,241.0,154.0,4.6,24.0,19.3
2004-04-08 19:00:00,326.0,171.0,6.3,29.1,18.0
2004-04-08 20:00:00,232.0,136.0,4.3,15.8,15.8
2004-04-08 21:00:00,92.0,93.0,1.6,7.0,15.3
2004-04-08 22:00:00,95.0,99.0,1.4,6.3,14.1
2004-04-09 23:00:00,157.0,95.0,2.3,8.4,12.0
2004-04-10 00:00:00,83.0,79.0,1.3,5.4,12.0
2004-04-10 01:00:00,118.0,78.0,1.7,6.9,11.5
2004-04-10 02:00:00,101.0,75.0,1.7,6.4,11.4
2004-04-10 04:00:00,46.0,52.0,0.8,3.3,10.8
2004-04-10 05:00:00,81.0,55.0,1.0,4.0,10.2
2004-04-10 06:00:00,112.0,65.0,1.4,6.0,10.8
2004-04-10 07:00:00,150.0,72.0,1.7,8.2,11.0
2004-04-10 08:00:00,138.0,76.0,2.0,9.9,12.4
2004-04-10 09:00:00,124.0,84.0,2.0,8.8,15.0
2004-04-10 10:00:00,124.0,90.0,1.9,8.4,16.6
2004-04-10 11:00:00,115.0,89.0,2.1,7.5,18.0
2004-04-10 12:00:00,101.0,87.0,1.8,7.8,20.6
2004-04-10 13:00:00,90.0,88.0,1.5,6.4,19.9
2004-04-10 14:00:00,90.0,81.0,1.3,5.1,19.8
2004-04-10 15:00:00,89.0,89.0,1.4,6.9,21.4
2004-04-10 16:00:00,92.0,91.0,1.5,6.8,22.1
2004-04-10 17:00:00,103.0,104.0,1.7,7.4,21.1
2004-04-10 18:00:00,122.0,111.0,2.0,8.7,18.3
2004-04-10 19:00:00,159.0,129.0,2.5,11.2,16.1
2004-04-10 20:00:00,172.0,133.0,2.4,10.5,14.8
2004-04-10 21:00:00,125.0,115.0,2.0,8.2,13.2
2004-04-10 22:00:00,187.0,125.0,2.9,11.6,12.3
2004-04-10 23:00:00,174.0,117.0,2.5,9.7,11.8
2004-04-11 00:00:00,75.0,84.0,1.4,5.1,11.2
2004-04-11 01:00:00,48.0,63.0,1.2,4.0,11.0
2004-04-11 02:00:00,61.0,68.0,1.0,3.7,9.3
2004-04-11 05:00:00,38.0,49.0,0.7,2.9,7.7
2004-04-11 06:00:00,41.0,49.0,0.8,2.9,7.4
2004-04-11 07:00:00,51.0,52.0,0.9,3.0,8.2
2004-04-11 08:00:00,61.0,58.0,1.1,3.7,8.7
2004-04-11 09:00:00,47.0,51.0,1.0,3.9,13.0
2004-04-11 10:00:00,87.0,77.0,1.6,6.2,17.4
2004-04-11 11:00:00,107.0,90.0,1.8,7.3,20.2
2004-04-11 12:00:00,161.0,118.0,2.6,9.2,22.7
2004-04-11 13:00:00,61.0,70.0,1.1,4.0,22.3
2004-04-11 14:00:00,26.0,35.0,0.6,2.3,22.2
2004-04-11 15:00:00,42.0,46.0,0.9,3.1,22.0
2004-04-11 16:00:00,55.0,58.0,1.0,3.2,21.0
2004-04-11 17:00:00,65.0,61.0,1.2,3.3,19.6
2004-04-11 18:00:00,75.0,80.0,1.4,4.0,17.9
2004-04-11 19:00:00,93.0,93.0,2.0,5.7,16.4
2004-04-11 20:00:00,63.0,78.0,1.1,3.4,15.6
2004-04-11 21:00:00,60.0,76.0,1.1,3.5,15.5
2004-04-11 22:00:00,63.0,74.0,1.1,2.9,14.5
2004-04-11 23:00:00,66.0,81.0,1.1,3.1,14.2
2004-04-12 00:00:00,41.0,58.0,0.7,1.6,13.7
2004-04-12 01:00:00,42.0,59.0,0.6,1.1,14.1
2004-04-12 02:00:00,36.0,54.0,0.7,2.0,14.6
2004-04-12 04:00:00,16.0,25.0,0.3,0.7,13.9
2004-04-12 05:00:00,16.0,26.0,0.3,0.5,13.5
2004-04-12 06:00:00,33.0,49.0,0.4,0.7,13.9
2004-04-12 07:00:00,39.0,53.0,0.5,0.9,13.5
2004-04-12 08:00:00,45.0,57.0,0.6,1.5,13.3
2004-04-12 09:00:00,63.0,73.0,0.8,2.2,13.4
2004-04-12 10:00:00,71.0,78.0,1.0,2.9,13.0
2004-04-12 11:00:00,104.0,93.0,1.3,3.9,12.7
2004-04-12 12:00:00,85.0,71.0,1.1,2.8,12.1
2004-04-12 13:00:00,53.0,56.0,0.6,1.4,11.2
2004-04-12 14:00:00,58.0,60.0,0.7,1.7,10.7
2004-04-12 15:00:00,89.0,77.0,1.2,3.6,11.4
2004-04-12 16:00:00,96.0,82.0,1.4,3.1,9.9
2004-04-12 17:00:00,88.0,77.0,1.2,3.5,10.3
2004-04-12 18:00:00,100.0,91.0,1.3,3.9,11.0
2004-04-12 19:00:00,127.0,93.0,1.8,5.2,10.6
2004-04-12 20:00:00,88.0,82.0,1.2,3.7,10.6
2004-04-12 21:00:00,66.0,74.0,0.8,2.7,10.6
2004-04-12 22:00:00,61.0,68.0,0.8,2.6,10.3
2004-04-12 23:00:00,54.0,65.0,0.8,2.4,10.4
2004-04-13 00:00:00,46.0,58.0,0.7,2.0,10.7
2004-04-13 01:00:00,25.0,36.0,0.5,1.3,10.5
2004-04-13 02:00:00,18.0,29.0,0.3,1.2,10.5
2004-04-13 04:00:00,21.0,28.0,0.3,0.9,11.1
2004-04-13 05:00:00,76.0,68.0,0.7,3.1,10.1
2004-04-13 06:00:00,149.0,99.0,1.6,6.9,10.0
2004-04-13 07:00:00,328.0,130.0,3.9,19.1,11.0
2004-04-13 08:00:00,282.0,128.0,4.5,22.1,12.0
2004-04-13 09:00:00,206.0,120.0,2.7,11.8,12.8
2004-04-13 10:00:00,133.0,93.0,1.6,7.3,12.6
2004-04-13 11:00:00,137.0,96.0,1.6,8.0,13.8
2004-04-13 12:00:00,116.0,84.0,1.6,7.2,15.1
2004-04-13 13:00:00,112.0,87.0,1.5,7.7,16.3
2004-04-13 14:00:00,128.0,87.0,1.8,9.7,16.6
2004-04-13 15:00:00,145.0,103.0,2.1,9.8,15.8
2004-04-13 16:00:00,110.0,88.0,1.7,7.7,16.3
2004-04-13 17:00:00,184.0,118.0,3.0,15.3,16.1
2004-04-13 18:00:00,243.0,134.0,4.6,21.5,15.3
2004-04-13 19:00:00,259.0,144.0,5.0,21.7,14.7
2004-04-13 20:00:00,205.0,129.0,3.5,14.6,14.1
2004-04-13 21:00:00,144.0,108.0,2.1,9.3,13.5
2004-04-13 22:00:00,152.0,104.0,2.1,9.4,12.3
2004-04-13 23:00:00,108.0,90.0,1.5,6.8,11.6
2004-04-14 00:00:00,64.0,74.0,1.1,4.9,11.5
2004-04-14 01:00:00,73.0,73.0,0.9,3.9,10.9
2004-04-14 02:00:00,47.0,60.0,0.7,2.7,11.1
2004-04-14 05:00:00,79.0,62.0,0.9,3.3,10.2
2004-04-14 06:00:00,113.0,71.0,1.6,7.4,10.3
2004-04-14 07:00:00,263.0,94.0,3.9,18.2,10.8
2004-04-14 08:00:00,275.0,99.0,5.0,27.7,13.3
2004-04-14 09:00:00,263.0,119.0,4.3,18.3,15.8
2004-04-14 10:00:00,183.0,103.0,2.7,12.3,19.5
2004-04-14 11:00:00,147.0,95.0,2.1,8.9,21.1
2004-04-14 12:00:00,132.0,95.0,2.1,10.4,18.4
2004-04-15 09:00:00,309.0,114.0,3.9,19.1,13.5
2004-04-15 10:00:00,327.0,127.0,3.8,17.3,15.0
2004-04-15 11:00:00,299.0,135.0,3.8,17.5,17.1
2004-04-15 12:00:00,257.0,135.0,3.9,17.0,18.4
2004-04-15 13:00:00,195.0,120.0,3.5,17.0,19.3
2004-04-15 14:00:00,231.0,129.0,4.0,19.5,19.2
2004-04-15 15:00:00,170.0,114.0,3.0,14.8,21.5
2004-04-15 16:00:00,192.0,129.0,3.1,14.0,19.6
2004-04-15 17:00:00,251.0,149.0,5.2,24.4,19.6
2004-04-15 18:00:00,289.0,149.0,5.9,28.1,18.3
2004-04-15 19:00:00,351.0,158.0,7.3,33.7,17.4
2004-04-15 20:00:00,319.0,148.0,6.1,24.2,16.8
2004-04-15 21:00:00,264.0,134.0,4.6,19.8,16.2
2004-04-15 22:00:00,144.0,111.0,2.5,9.3,14.9
2004-04-15 23:00:00,119.0,106.0,2.2,7.3,13.9
2004-04-16 00:00:00,120.0,108.0,2.0,7.1,13.7
2004-04-16 01:00:00,96.0,93.0,1.9,6.7,13.4
2004-04-16 02:00:00,77.0,83.0,1.6,6.0,12.8
2004-04-16 04:00:00,63.0,69.0,1.0,3.6,11.9
2004-04-16 05:00:00,97.0,77.0,1.2,5.4,11.6
2004-04-16 06:00:00,180.0,87.0,2.0,10.0,11.7
2004-04-16 07:00:00,352.0,109.0,4.5,23.2,12.8
2004-04-16 08:00:00,279.0,116.0,4.1,18.7,13.8
2004-04-16 09:00:00,186.0,105.0,2.6,9.9,15.3
2004-04-16 10:00:00,169.0,106.0,2.3,10.2,16.6
2004-04-16 11:00:00,172.0,108.0,2.6,11.0,17.6
2004-04-16 12:00:00,127.0,100.0,2.4,10.5,19.2
2004-04-16 13:00:00,230.0,149.0,4.3,18.9,15.7
2004-04-16 14:00:00,280.0,148.0,4.6,18.9,14.5
2004-04-16 15:00:00,242.0,126.0,4.0,17.5,14.4
2004-04-16 16:00:00,250.0,140.0,4.7,17.7,14.6
2004-04-16 17:00:00,309.0,142.0,5.7,23.0,14.6
2004-04-16 18:00:00,270.0,141.0,5.2,20.4,14.0
2004-04-16 19:00:00,323.0,149.0,6.4,26.8,13.9
2004-04-16 20:00:00,307.0,140.0,6.0,19.9,13.8
2004-04-16 21:00:00,224.0,117.0,3.4,12.5,13.5
2004-04-16 22:00:00,166.0,103.0,2.7,9.6,13.1
2004-04-16 23:00:00,171.0,99.0,3.1,10.0,12.8
2004-04-17 00:00:00,169.0,100.0,2.6,8.1,12.7
2004-04-17 01:00:00,120.0,88.0,2.2,7.1,12.5
2004-04-17 02:00:00,103.0,83.0,1.9,6.4,12.7
2004-04-23 05:00:00,59.0,59.0,0.6,2.9,14.2
2004-04-23 06:00:00,72.0,67.0,0.8,4.9,14.3
2004-04-23 07:00:00,244.0,95.0,4.0,22.6,14.0
2004-04-23 08:00:00,351.0,123.0,5.6,31.1,15.4
2004-04-23 09:00:00,358.0,142.0,5.0,22.1,19.1
2004-04-23 10:00:00,245.0,142.0,3.2,18.3,23.7
2004-04-23 11:00:00,240.0,169.0,3.8,22.0,26.9
2004-04-23 12:00:00,179.0,142.0,3.3,20.1,29.7
2004-04-23 13:00:00,160.0,136.0,3.0,18.9,29.2
2004-04-23 14:00:00,174.0,147.0,3.2,20.6,29.6
2004-04-23 15:00:00,260.0,196.0,4.4,25.3,30.0
2004-04-23 16:00:00,281.0,186.0,4.6,25.8,29.5
2004-04-23 17:00:00,284.0,177.0,5.2,30.6,27.0
2004-04-23 18:00:00,250.0,164.0,4.8,27.1,24.9
2004-04-23 19:00:00,281.0,161.0,5.6,32.5,23.1
2004-04-23 20:00:00,230.0,146.0,4.6,20.8,21.5
2004-04-23 21:00:00,98.0,98.0,1.8,10.9,20.5
2004-04-23 22:00:00,121.0,108.0,2.2,13.0,19.2
2004-04-23 23:00:00,110.0,107.0,2.0,11.8,18.8
2004-04-24 00:00:00,161.0,113.0,2.8,13.4,18.2
2004-04-24 01:00:00,148.0,100.0,2.6,13.4,16.1
2004-04-24 02:00:00,109.0,87.0,1.8,9.0,16.3
2004-04-24 05:00:00,71.0,65.0,0.7,3.7,14.8
2004-04-24 06:00:00,75.0,64.0,0.9,5.7,14.0
2004-04-24 07:00:00,106.0,73.0,1.5,10.0,14.6
2004-04-24 08:00:00,166.0,86.0,2.5,15.0,16.7
2004-04-24 09:00:00,188.0,105.0,3.0,15.6,20.0
2004-04-24 10:00:00,161.0,107.0,2.6,12.3,23.9
2004-04-24 11:00:00,139.0,114.0,2.6,14.4,26.8
2004-04-24 12:00:00,134.0,105.0,2.6,14.6,27.2
2004-04-24 13:00:00,84.0,74.0,1.9,8.7,26.9
2004-04-24 14:00:00,98.0,95.0,2.0,11.0,24.3
2004-04-24 15:00:00,91.0,89.0,1.7,9.0,25.6
2004-04-24 16:00:00,99.0,95.0,1.9,10.7,27.0
2004-04-24 17:00:00,90.0,93.0,1.8,9.9,27.5
2004-04-24 18:00:00,147.0,123.0,2.8,15.7,24.9
2004-04-24 19:00:00,177.0,134.0,3.5,19.4,23.4
2004-04-24 20:00:00,162.0,126.0,3.4,16.8,21.2
2004-04-24 21:00:00,88.0,79.0,2.0,6.8,15.6
2004-04-24 22:00:00,53.0,54.0,1.1,3.0,12.9
2004-04-24 23:00:00,68.0,69.0,1.3,3.2,11.5
2004-04-25 00:00:00,61.0,67.0,1.2,3.1,12.2
2004-04-25 01:00:00,71.0,73.0,1.3,3.9,12.4
2004-04-25 02:00:00,63.0,73.0,1.0,3.6,12.7
2004-04-25 05:00:00,14.0,20.0,0.3,0.7,12.5
2004-04-25 06:00:00,34.0,37.0,0.5,1.1,12.8
2004-04-25 07:00:00,42.0,50.0,0.6,1.4,13.5
2004-04-25 08:00:00,40.0,45.0,0.6,1.6,14.4
2004-04-25 09:00:00,48.0,48.0,0.8,2.3,15.1
2004-04-25 10:00:00,61.0,56.0,1.0,2.5,16.6
2004-04-25 11:00:00,58.0,58.0,0.9,2.7,17.2
2004-04-25 12:00:00,57.0,52.0,1.0,2.7,17.4
2004-04-25 13:00:00,54.0,52.0,0.8,2.2,17.9
2004-04-25 14:00:00,41.0,44.0,0.7,2.0,18.3
2004-04-25 15:00:00,57.0,59.0,0.9,3.4,19.4
2004-04-25 16:00:00,83.0,74.0,1.3,4.5,20.2
2004-04-25 17:00:00,81.0,76.0,1.4,4.7,19.6
2004-04-25 18:00:00,98.0,83.0,1.5,6.0,18.5
2004-04-25 19:00:00,124.0,100.0,2.7,11.7,17.8
2004-04-25 20:00:00,133.0,101.0,2.5,8.2,16.6
2004-04-25 21:00:00,100.0,90.0,1.4,5.1,15.5
2004-04-25 22:00:00,116.0,93.0,2.8,13.0,14.8
2004-04-25 23:00:00,102.0,79.0,2.1,7.0,14.5
2004-04-26 00:00:00,55.0,57.0,1.1,3.9,14.1
2004-04-26 01:00:00,33.0,43.0,0.7,2.2,14.2
2004-04-26 02:00:00,17.0,25.0,0.4,1.3,14.1
2004-04-26 05:00:00,35.0,44.0,0.4,1.2,13.9
2004-04-26 06:00:00,70.0,72.0,0.8,3.4,14.0
2004-04-26 07:00:00,116.0,91.0,1.9,7.5,14.4
2004-04-26 08:00:00,134.0,89.0,2.1,8.9,15.0
2004-04-26 09:00:00,113.0,84.0,1.4,5.3,16.3
2004-04-26 10:00:00,110.0,83.0,1.4,5.4,18.3
2004-04-26 11:00:00,98.0,78.0,1.3,5.2,18.8
2004-04-26 12:00:00,96.0,80.0,1.5,6.6,19.6
2004-04-26 13:00:00,95.0,75.0,1.6,6.9,20.2
2004-04-26 14:00:00,86.0,77.0,1.3,5.4,19.7
2004-04-26 15:00:00,86.0,77.0,1.4,6.0,20.7
2004-04-26 16:00:00,91.0,81.0,1.5,6.4,20.0
2004-04-26 17:00:00,119.0,101.0,2.2,10.7,18.6
2004-04-26 18:00:00,147.0,119.0,3.2,13.9,18.3
2004-04-26 19:00:00,135.0,111.0,3.0,12.5,17.8
2004-04-26 20:00:00,124.0,109.0,2.6,9.3,17.3
2004-04-26 21:00:00,89.0,101.0,1.6,6.7,17.3
2004-04-26 22:00:00,79.0,89.0,1.5,5.3,16.4
2004-04-26 23:00:00,63.0,75.0,1.2,4.0,16.0
2004-04-27 00:00:00,39.0,51.0,0.8,2.2,15.4
2004-04-27 01:00:00,25.0,39.0,0.7,1.7,15.7
2004-04-27 02:00:00,19.0,32.0,0.5,1.6,15.6
2004-04-27 05:00:00,58.0,68.0,0.7,3.3,15.5
2004-04-27 06:00:00,112.0,76.0,1.4,8.9,14.4
2004-04-27 07:00:00,314.0,122.0,4.1,23.4,15.9
2004-04-27 08:00:00,240.0,129.0,4.6,23.8,18.1
2004-04-27 09:00:00,128.0,94.0,1.9,7.9,19.6
2004-04-27 10:00:00,141.0,99.0,1.9,8.2,22.8
2004-04-27 11:00:00,118.0,81.0,1.7,8.8,24.8
2004-04-27 12:00:00,132.0,87.0,2.4,14.6,27.2
2004-04-27 13:00:00,150.0,107.0,3.0,18.0,28.2
2004-04-27 14:00:00,121.0,95.0,2.0,12.0,25.4
