,Unnamed: 0,CO,NO2,O3,AQI,AQI_Dominant,AQI_Category,label,viterbi
413,449,1.5,98.0,0.0658,97.86956521739131,NO2,2,0,0
414,450,1.4,78.0,0.0546,76.56521739130434,NO2,2,1,0
415,451,1.6,83.0,0.0561,81.8913043478261,NO2,2,1,0
416,452,1.5,92.0,0.0532,91.47826086956522,NO2,2,0,0
417,453,1.4,81.0,0.0535,79.76086956521739,NO2,2,0,0
418,454,1.5,90.0,0.0525,89.34782608695653,NO2,2,0,0
419,455,1.9,95.0,0.0603,94.67391304347827,NO2,2,0,0
420,456,2.5,114.0,0.0802,133.19999999999996,O3,3,0,0
421,457,2.1,106.0,0.0796,131.10000000000002,O3,3,0,0
422,458,1.6,99.0,0.0689,98.93478260869566,NO2,2,0,0
423,459,1.2,90.0,0.0553,89.34782608695653,NO2,2,1,0
424,460,1.1,82.0,0.0509,80.82608695652175,NO2,2,1,0
425,461,1.0,74.0,0.0455,72.30434782608695,NO2,2,1,0
426,462,1.0,76.0,0.0425,74.43478260869566,NO2,2,0,0
427,463,0.7,66.0,0.0436,63.78260869565217,NO2,2,1,0
428,464,0.7,73.0,0.0618,73.21333333333332,O3,2,0,0
429,467,0.7,71.0,0.0691,97.05999999999996,O3,2,0,0
430,468,1.1,98.0,0.1013,190.45789473684212,O3,4,0,0
431,469,2.6,115.0,0.1311,227.43510638297872,O3,5,0,0
432,470,4.0,130.0,0.1675,265.77127659574467,O3,5,0,0
433,471,4.2,150.0,0.1689,267.24574468085103,O3,5,0,0
434,472,4.7,159.0,0.1688,267.1404255319149,O3,5,0,0
435,473,3.9,146.0,0.1548,252.39574468085107,O3,5,0,0
436,474,3.7,138.0,0.149,246.28723404255317,O3,5,0,0
437,475,3.4,128.0,0.1354,231.96382978723403,O3,5,0,0
438,476,2.2,97.0,0.1014,190.71578947368423,O3,4,0,0
439,477,1.9,91.0,0.0831,143.34999999999997,O3,3,0,0
440,478,1.6,81.0,0.0699,99.67333333333332,O3,2,1,0
441,479,2.1,99.0,0.0926,168.02105263157895,O3,4,0,0
442,480,2.2,101.0,0.0928,168.53684210526316,O3,4,0,0
443,481,2.7,106.0,0.1038,196.90526315789475,O3,4,0,0
444,482,2.4,102.0,0.1035,196.1315789473684,O3,4,0,0
445,483,1.3,84.0,0.0789,128.64999999999998,O3,3,0,0
446,484,1.2,81.0,0.0692,97.38666666666663,O3,2,1,0
447,485,1.5,91.0,0.0764,119.89999999999999,O3,3,0,0
448,486,1.3,82.0,0.0639,80.82608695652175,NO2,2,1,1
449,487,1.0,64.0,0.0541,61.65217391304348,NO2,2,1,1
450,488,0.9,70.0,0.0678,92.8133333333333,O3,2,1,1
451,490,0.5,26.0,0.0343,31.75925925925926,O3,1,1,1
452,491,0.6,58.0,0.0436,55.26086956521739,NO2,2,0,1
453,492,1.0,93.0,0.0688,96.07999999999998,O3,2,1,1
454,493,3.1,110.0,0.1438,240.81063829787234,O3,5,0,0
455,494,4.1,115.0,0.1489,246.18191489361703,O3,5,0,0
456,495,2.2,125.0,0.1093,204.47553191489362,O3,5,0,0
457,496,1.7,118.0,0.0965,178.07894736842107,O3,4,0,0
458,497,1.9,109.0,0.1004,188.13684210526318,O3,4,0,0
459,498,2.9,123.0,0.1166,212.16382978723405,O3,5,0,0
460,499,2.2,114.0,0.0991,184.78421052631577,O3,4,0,0
461,500,2.6,114.0,0.1054,103.45945945945945,NO2,3,0,0
462,501,3.1,119.0,0.1192,214.90212765957446,O3,5,0,0
463,502,2.3,111.0,0.1055,102.89189189189189,NO2,3,0,0
464,503,2.4,103.0,0.1048,199.4842105263158,O3,4,0,0
465,504,2.8,103.0,0.1073,202.36914893617023,O3,5,0,0
466,505,2.7,107.0,0.1068,201.84255319148937,O3,5,0,0
467,506,2.3,105.0,0.1019,192.00526315789477,O3,4,0,0
468,507,1.5,91.0,0.0833,144.04999999999998,O3,3,0,0
469,508,1.4,79.0,0.0759,118.14999999999999,O3,3,0,0
470,509,1.2,79.0,0.0749,114.64999999999999,O3,3,0,0
471,510,1.6,86.0,0.0978,181.43157894736842,O3,4,0,0
472,511,1.2,70.0,0.0944,172.66315789473686,O3,4,0,0
473,512,1.1,55.0,0.0891,158.99473684210528,O3,4,0,0
474,514,0.7,49.0,0.079,129.0,O3,3,0,0
475,515,0.9,50.0,0.0852,47.16981132075472,NO2,1,1,1
476,516,1.7,67.0,0.0987,183.75263157894736,O3,4,0,0
477,517,4.2,94.0,0.1435,240.49468085106383,O3,5,0,0
478,518,6.2,119.0,0.1798,278.7255319148936,O3,5,0,0
479,519,4.6,139.0,0.1677,265.981914893617,O3,5,0,0
480,520,2.8,113.0,0.1282,224.3808510638298,O3,5,0,0
481,521,1.6,88.0,0.0871,153.83684210526317,O3,4,0,0
482,522,1.7,73.0,0.0759,118.14999999999999,O3,3,0,0
483,523,1.7,73.0,0.079,129.0,O3,3,0,0
484,527,3.3,106.0,0.1187,214.37553191489363,O3,5,0,0
485,528,4.2,132.0,0.1399,236.7031914893617,O3,5,0,0
486,529,5.5,164.0,0.1644,262.50638297872337,O3,5,0,0
487,530,4.9,161.0,0.1599,257.76702127659576,O3,5,0,0
488,531,2.5,124.0,0.1223,218.16702127659576,O3,5,0,0
489,532,2.0,113.0,0.12,215.74468085106383,O3,5,0,0
490,533,2.0,103.0,0.1118,207.10851063829787,O3,5,0,0
491,534,2.0,104.0,0.1067,201.7372340425532,O3,5,0,0
492,535,1.3,93.0,0.1048,199.4842105263158,O3,4,0,0
493,536,1.0,60.0,0.0718,103.80000000000003,O3,3,0,0
494,539,0.7,66.0,0.0737,110.45000000000002,O3,3,0,0
495,540,1.1,82.0,0.0903,162.08947368421056,O3,4,0,0
496,541,2.6,109.0,0.1159,211.42659574468087,O3,5,0,0
497,542,3.9,114.0,0.1365,233.12234042553192,O3,5,0,0
498,543,5.0,139.0,0.151,248.39361702127658,O3,5,0,0
499,544,3.3,127.0,0.1386,235.3340425531915,O3,5,0,0
500,545,2.9,127.0,0.1368,233.43829787234043,O3,5,0,0
501,546,3.1,135.0,0.1347,231.22659574468082,O3,5,0,0
502,547,3.0,130.0,0.1242,220.168085106383,O3,5,0,0
503,548,2.7,126.0,0.1138,209.2148936170213,O3,5,0,0
504,549,2.7,121.0,0.108,203.10638297872342,O3,5,0,0
505,550,2.6,122.0,0.1002,187.62105263157895,O3,4,0,0
506,551,3.7,138.0,0.1212,217.00851063829788,O3,5,0,0
507,552,4.5,165.0,0.1486,245.86595744680852,O3,5,0,0
508,553,4.7,154.0,0.1567,254.3968085106383,O3,5,0,0
509,554,5.5,168.0,0.1723,270.82659574468084,O3,5,0,0
510,555,3.0,146.0,0.1399,236.7031914893617,O3,5,0,0
511,556,1.9,124.0,0.1291,225.3287234042553,O3,5,0,0
512,557,2.3,124.0,0.1443,241.3372340425532,O3,5,0,0
513,558,1.6,106.0,0.127,223.11702127659575,O3,5,0,0
514,559,1.3,88.0,0.111,206.26595744680853,O3,5,0,0
515,560,1.2,83.0,0.106,201.0,O3,5,0,0
516,562,0.8,74.0,0.0891,158.99473684210528,O3,4,0,0
517,563,0.8,64.0,0.0905,162.60526315789474,O3,4,0,0
518,564,0.9,69.0,0.0899,161.05789473684212,O3,4,0,0
519,565,2.0,91.0,0.1136,209.00425531914894,O3,5,0,0
520,566,3.0,96.0,0.1391,235.86063829787236,O3,5,0,0
521,567,3.1,106.0,0.146,243.12765957446808,O3,5,0,0
522,616,3.1,124.0,0.1451,242.17978723404255,O3,5,0,0
523,617,3.0,121.0,0.1409,237.7563829787234,O3,5,0,0
524,618,3.2,114.0,0.1434,240.38936170212764,O3,5,0,0
525,619,3.1,114.0,0.1457,242.81170212765957,O3,5,0,0
526,620,2.5,106.0,0.1325,228.9095744680851,O3,5,0,0
527,621,2.1,89.0,0.112,207.31914893617022,O3,5,0,0
528,622,2.0,82.0,0.0931,169.3105263157895,O3,4,0,0
529,623,3.2,111.0,0.1212,217.00851063829788,O3,5,0,0
530,624,4.1,132.0,0.1353,231.85851063829787,O3,5,0,0
531,625,3.9,121.0,0.1359,232.4904255319149,O3,5,0,0
532,626,3.1,116.0,0.1273,223.43297872340426,O3,5,0,0
533,627,2.0,100.0,0.1079,203.00106382978723,O3,5,0,0
534,628,1.7,89.0,0.0973,180.1421052631579,O3,4,0,0
535,629,1.6,92.0,0.0951,174.4684210526316,O3,4,0,0
536,630,1.0,71.0,0.0714,102.40000000000003,O3,3,0,0
537,631,0.8,51.0,0.0579,60.47333333333333,O3,2,0,1
538,632,0.5,39.0,0.0542,36.79245283018868,NO2,1,0,1
539,634,0.5,35.0,0.0526,48.70370370370371,O3,1,0,1
540,635,0.8,64.0,0.0659,86.60666666666665,O3,2,0,1
541,636,1.7,94.0,0.1012,190.2,O3,4,0,0
542,637,4.5,134.0,0.1564,254.0808510638298,O3,5,0,0
543,638,6.2,129.0,0.1806,279.56808510638297,O3,5,0,0
544,639,4.4,125.0,0.1604,258.2936170212766,O3,5,0,0
545,640,2.9,107.0,0.1288,225.01276595744682,O3,5,0,0
546,641,1.6,78.0,0.0931,169.3105263157895,O3,4,0,0
547,642,2.6,91.0,0.1162,211.74255319148935,O3,5,0,0
548,643,2.9,116.0,0.1064,201.42127659574467,O3,5,0,0
549,644,2.5,131.0,0.0913,164.6684210526316,O3,4,0,0
550,645,1.9,113.0,0.0684,103.27027027027027,NO2,3,0,0
551,646,1.9,98.0,0.071,101.0,O3,3,0,0
552,647,2.7,116.0,0.0923,167.2473684210526,O3,4,0,0
553,648,3.0,120.0,0.1006,188.65263157894736,O3,4,0,0
554,649,3.3,126.0,0.1083,203.4223404255319,O3,5,0,0
555,650,3.2,126.0,0.1161,211.6372340425532,O3,5,0,0
556,651,1.8,90.0,0.08,132.5,O3,3,0,0
557,652,1.3,81.0,0.0647,82.68666666666664,O3,2,1,1
558,653,1.1,74.0,0.0649,83.33999999999997,O3,2,1,1
559,654,0.9,67.0,0.0575,64.84782608695653,NO2,2,1,1
560,655,0.7,46.0,0.0455,43.39622641509434,NO2,1,1,1
561,656,0.4,30.0,0.0392,36.2962962962963,O3,1,1,1
562,658,0.3,19.0,0.032,29.629629629629633,O3,1,1,1
563,659,0.3,32.0,0.0331,30.64814814814815,O3,1,1,1
564,660,0.8,61.0,0.0426,58.45652173913044,NO2,2,0,1
565,661,2.8,111.0,0.083,143.0,O3,3,0,0
566,662,3.1,102.0,0.1006,188.65263157894736,O3,4,0,0
567,663,2.3,116.0,0.082,139.5,O3,3,0,0
568,664,1.6,96.0,0.0737,110.45000000000002,O3,3,0,0
569,665,1.5,97.0,0.079,129.0,O3,3,0,0
570,666,1.6,110.0,0.076,118.5,O3,3,0,0
571,667,1.8,103.0,0.0767,120.95000000000002,O3,3,0,0
572,668,1.4,79.0,0.0626,77.6304347826087,NO2,2,0,0
573,669,1.9,104.0,0.0776,124.10000000000001,O3,3,0,0
574,670,1.2,69.0,0.0589,66.97826086956522,NO2,2,0,0
575,671,2.3,96.0,0.0872,154.09473684210528,O3,4,0,0
576,672,3.3,121.0,0.0996,186.07368421052632,O3,4,0,0
577,673,3.1,129.0,0.1033,195.61578947368423,O3,4,0,0
578,674,3.3,116.0,0.0982,182.46315789473684,O3,4,0,0
579,675,1.2,71.0,0.0518,69.1086956521739,NO2,2,1,0
580,676,1.3,85.0,0.0631,84.02173913043478,NO2,2,0,0
581,677,1.9,101.0,0.0879,155.90000000000003,O3,4,0,0
582,678,1.4,97.0,0.0839,146.14999999999998,O3,3,0,0
583,679,1.5,89.0,0.0876,155.1263157894737,O3,4,0,0
584,680,1.1,72.0,0.0827,141.94999999999996,O3,3,0,0
585,683,0.8,62.0,0.0723,105.55000000000003,O3,3,0,0
586,684,1.1,64.0,0.0797,131.44999999999996,O3,3,0,0
587,685,2.6,80.0,0.1138,209.2148936170213,O3,5,0,0
588,686,5.1,118.0,0.1605,258.3989361702128,O3,5,0,0
589,687,4.2,130.0,0.1569,254.60744680851064,O3,5,0,0
590,688,2.6,113.0,0.1319,228.2776595744681,O3,5,0,0
591,689,2.4,112.0,0.1198,215.53404255319148,O3,5,0,0
592,690,2.1,96.0,0.0958,176.2736842105263,O3,4,0,0
593,691,2.6,125.0,0.1068,201.84255319148937,O3,5,0,0
594,692,2.8,128.0,0.101,189.6842105263158,O3,4,0,0
595,693,2.5,101.0,0.0928,168.53684210526316,O3,4,0,0
596,694,1.9,95.0,0.0816,138.10000000000002,O3,3,0,0
597,695,3.6,138.0,0.1216,217.42978723404255,O3,5,0,0
598,696,4.6,154.0,0.1463,243.44361702127662,O3,5,0,0
599,697,6.3,171.0,0.1791,277.9882978723404,O3,5,0,0
600,698,4.3,136.0,0.1425,239.4414893617021,O3,5,0,0
601,699,1.6,93.0,0.0922,166.98947368421057,O3,4,0,0
602,700,1.4,99.0,0.0971,179.62631578947372,O3,4,0,0
603,725,2.3,95.0,0.1151,210.5840425531915,O3,5,0,0
604,726,1.3,79.0,0.0975,180.65789473684214,O3,4,0,0
605,727,1.7,78.0,0.1034,195.87368421052633,O3,4,0,0
606,728,1.7,75.0,0.098,181.94736842105266,O3,4,0,0
607,730,0.8,52.0,0.0807,134.94999999999996,O3,3,0,0
608,731,1.0,55.0,0.0842,147.19999999999996,O3,3,0,0
609,732,1.4,65.0,0.095,174.21052631578948,O3,4,0,0
610,733,1.7,72.0,0.1024,193.2947368421053,O3,4,0,0
611,734,2.0,76.0,0.1098,205.00212765957446,O3,5,0,0
612,735,2.0,84.0,0.1011,189.94210526315788,O3,4,0,0
613,736,1.9,90.0,0.0931,169.3105263157895,O3,4,0,0
614,737,2.1,89.0,0.0811,136.35000000000002,O3,3,0,0
615,738,1.8,87.0,0.0756,117.10000000000001,O3,3,0,0
616,739,1.5,88.0,0.0607,87.21739130434783,NO2,2,1,0
617,740,1.3,81.0,0.0498,79.76086956521739,NO2,2,0,0
618,741,1.4,89.0,0.054,88.28260869565219,NO2,2,1,0
619,742,1.5,91.0,0.0544,90.41304347826087,NO2,2,0,0
620,743,1.7,104.0,0.062,101.56756756756756,NO2,3,0,0
621,744,2.0,111.0,0.074,111.5,O3,3,0,0
622,745,2.5,129.0,0.0921,166.73157894736843,O3,4,0,0
623,746,2.4,133.0,0.1033,195.61578947368423,O3,4,0,0
624,747,2.0,115.0,0.0984,182.97894736842107,O3,4,0,0
625,748,2.9,125.0,0.1193,215.00744680851065,O3,5,0,0
626,749,2.5,117.0,0.1219,217.74574468085106,O3,5,0,0
627,750,1.4,84.0,0.0913,164.6684210526316,O3,4,0,0
628,751,1.2,63.0,0.075,115.0,O3,3,0,0
629,752,1.0,68.0,0.0772,122.70000000000002,O3,3,0,0
630,755,0.7,49.0,0.0727,106.95000000000002,O3,3,0,0
631,756,0.8,49.0,0.0746,113.60000000000001,O3,3,0,0
632,757,0.9,52.0,0.0733,109.05000000000003,O3,3,0,0
633,758,1.1,58.0,0.0727,106.95000000000002,O3,3,0,0
634,759,1.0,51.0,0.0642,81.0533333333333,O3,2,1,0
635,760,1.6,77.0,0.081,136.0,O3,3,0,0
636,761,1.8,90.0,0.0851,89.34782608695653,NO2,2,1,0
637,762,2.6,118.0,0.0911,164.1526315789474,O3,4,0,0
638,763,1.1,70.0,0.0611,70.92666666666666,O3,2,1,1
639,764,0.6,35.0,0.0368,34.074074074074076,O3,1,1,1
640,765,0.9,46.0,0.0369,43.39622641509434,NO2,1,1,1
641,766,1.0,58.0,0.0394,55.26086956521739,NO2,2,1,1
642,767,1.2,61.0,0.0415,58.45652173913044,NO2,2,1,1
643,768,1.4,80.0,0.0469,78.69565217391305,NO2,2,1,1
644,769,2.0,93.0,0.0607,92.54347826086956,NO2,2,1,1
645,770,1.1,78.0,0.0498,76.56521739130434,NO2,2,1,1
646,771,1.1,76.0,0.0481,74.43478260869566,NO2,2,0,1
647,772,1.1,74.0,0.0465,72.30434782608695,NO2,2,1,1
648,773,1.1,81.0,0.0478,79.76086956521739,NO2,2,1,1
649,774,0.7,58.0,0.0366,55.26086956521739,NO2,2,1,1
650,775,0.6,59.0,0.0332,56.32608695652174,NO2,2,1,1
651,776,0.7,54.0,0.0346,51.0,NO2,2,1,1
652,778,0.3,25.0,0.0274,25.370370370370374,O3,1,1,1
653,779,0.3,26.0,0.0263,24.528301886792452,NO2,1,1,1
654,780,0.4,49.0,0.0314,46.22641509433962,NO2,1,1,1
655,781,0.5,53.0,0.0367,50.0,NO2,1,1,1
656,782,0.6,57.0,0.0432,54.19565217391305,NO2,2,1,1
657,783,0.8,73.0,0.0536,71.23913043478261,NO2,2,0,1
658,784,1.0,78.0,0.0555,76.56521739130434,NO2,2,1,1
659,785,1.3,93.0,0.0677,92.54347826086956,NO2,2,1,1
660,786,1.1,71.0,0.0557,69.1086956521739,NO2,2,1,1
661,787,0.6,56.0,0.0421,53.130434782608695,NO2,2,0,1
662,788,0.7,60.0,0.0423,57.391304347826086,NO2,2,1,1
663,789,1.2,77.0,0.0519,75.5,NO2,2,1,1
664,790,1.4,82.0,0.0533,80.82608695652175,NO2,2,0,1
665,791,1.2,77.0,0.0537,75.5,NO2,2,1,1
666,792,1.3,91.0,0.0612,90.41304347826087,NO2,2,0,1
667,793,1.8,93.0,0.0697,99.01999999999997,O3,2,0,1
668,794,1.2,82.0,0.0573,80.82608695652175,NO2,2,1,1
669,795,0.8,74.0,0.0489,72.30434782608695,NO2,2,0,1
670,796,0.8,68.0,0.0474,65.91304347826087,NO2,2,0,1
671,797,0.8,65.0,0.0455,62.71739130434783,NO2,2,0,1
672,798,0.7,58.0,0.0433,55.26086956521739,NO2,2,0,1
673,799,0.5,36.0,0.0376,34.81481481481482,O3,1,1,1
674,800,0.3,29.0,0.036,33.333333333333336,O3,1,0,1
675,802,0.3,28.0,0.0363,33.611111111111114,O3,1,1,1
676,803,0.7,68.0,0.0525,65.91304347826087,NO2,2,1,1
677,804,1.6,99.0,0.0873,154.35263157894738,O3,4,0,0
678,805,3.9,130.0,0.1399,236.7031914893617,O3,5,0,0
679,806,4.5,128.0,0.1501,247.44574468085108,O3,5,0,0
680,807,2.7,120.0,0.1186,214.27021276595744,O3,5,0,0
681,808,1.6,93.0,0.0911,164.1526315789474,O3,4,0,0
682,809,1.6,96.0,0.0919,166.21578947368423,O3,4,0,0
683,810,1.6,84.0,0.0791,129.35000000000002,O3,3,0,0
684,811,1.5,87.0,0.0751,115.35000000000001,O3,3,0,0
685,812,1.8,87.0,0.0805,134.25,O3,3,0,0
686,813,2.1,103.0,0.0966,178.33684210526317,O3,4,0,0
687,814,1.7,88.0,0.0869,153.32105263157897,O3,4,0,0
688,815,3.0,118.0,0.1196,215.32340425531916,O3,5,0,0
689,816,4.6,134.0,0.1523,249.7627659574468,O3,5,0,0
690,817,5.0,144.0,0.1579,255.66063829787237,O3,5,0,0
691,818,3.5,129.0,0.137,233.64893617021278,O3,5,0,0
692,819,2.1,108.0,0.1204,216.1659574468085,O3,5,0,0
693,820,2.1,104.0,0.1201,215.85,O3,5,0,0
694,821,1.5,90.0,0.1122,207.52978723404254,O3,5,0,0
695,822,1.1,74.0,0.1003,187.87894736842105,O3,4,0,0
696,823,0.9,73.0,0.0918,165.95789473684215,O3,4,0,0
697,824,0.7,60.0,0.0836,145.09999999999997,O3,3,0,0
698,827,0.9,62.0,0.082,139.5,O3,3,0,0
699,828,1.6,71.0,0.0998,186.58947368421053,O3,4,0,0
700,829,3.9,94.0,0.1403,237.1244680851064,O3,5,0,0
701,830,5.0,99.0,0.1641,262.1904255319149,O3,5,0,0
702,831,4.3,119.0,0.1534,250.9212765957447,O3,5,0,0
703,832,2.7,103.0,0.1257,221.74787234042554,O3,5,0,0
704,833,2.1,95.0,0.1026,193.81052631578947,O3,4,0,0
705,834,2.1,95.0,0.0993,185.3,O3,4,0,0
706,855,3.9,114.0,0.1638,261.8744680851064,O3,5,0,0
707,856,3.8,127.0,0.1633,261.3478723404255,O3,5,0,0
708,857,3.8,135.0,0.1654,263.5595744680851,O3,5,0,0
709,858,3.9,135.0,0.1559,253.55425531914895,O3,5,0,0
710,859,3.5,120.0,0.1374,234.07021276595745,O3,5,0,0
711,860,4.0,129.0,0.1418,238.70425531914896,O3,5,0,0
712,861,3.0,114.0,0.1228,218.6936170212766,O3,5,0,0
713,862,3.1,129.0,0.1293,225.53936170212765,O3,5,0,0
714,863,5.2,149.0,0.1642,262.29574468085104,O3,5,0,0
715,864,5.9,149.0,0.1895,288.9414893617021,O3,5,0,0
716,865,7.3,158.0,0.2086,309.05744680851063,O3,6,0,0
717,866,6.1,148.0,0.1898,289.2574468085106,O3,5,0,0
718,867,4.6,134.0,0.1758,274.51276595744685,O3,5,0,0
719,868,2.5,111.0,0.1284,224.59148936170212,O3,5,0,0
720,869,2.2,106.0,0.1075,202.57978723404256,O3,5,0,0
721,870,2.0,108.0,0.1084,203.5276595744681,O3,5,0,0
722,871,1.9,93.0,0.1049,199.7421052631579,O3,4,0,0
723,872,1.6,83.0,0.1021,192.52105263157895,O3,4,0,0
724,874,1.0,69.0,0.0948,173.69473684210527,O3,4,0,0
725,875,1.2,77.0,0.0988,184.0105263157895,O3,4,0,0
726,876,2.0,87.0,0.1184,214.05957446808512,O3,5,0,0
727,877,4.5,109.0,0.16,257.8723404255319,O3,5,0,0
728,878,4.1,116.0,0.1495,246.81382978723403,O3,5,0,0
729,879,2.6,105.0,0.1188,214.4808510638298,O3,5,0,0
730,880,2.3,106.0,0.1166,212.16382978723405,O3,5,0,0
731,881,2.6,108.0,0.1219,217.74574468085106,O3,5,0,0
732,882,2.4,100.0,0.1128,208.16170212765957,O3,5,0,0
733,883,4.3,149.0,0.1373,233.9648936170213,O3,5,0,0
734,884,4.6,148.0,0.1415,238.38829787234042,O3,5,0,0
735,885,4.0,126.0,0.1302,226.4872340425532,O3,5,0,0
736,886,4.7,140.0,0.1308,227.1191489361702,O3,5,0,0
737,887,5.7,142.0,0.1449,241.9691489361702,O3,5,0,0
738,888,5.2,141.0,0.1385,235.22872340425533,O3,5,0,0
739,889,6.4,149.0,0.1492,246.49787234042554,O3,5,0,0
740,890,6.0,140.0,0.138,234.70212765957447,O3,5,0,0
741,891,3.4,117.0,0.1167,212.2691489361702,O3,5,0,0
742,892,2.7,103.0,0.1095,204.68617021276597,O3,5,0,0
743,893,3.1,99.0,0.1105,205.73936170212767,O3,5,0,0
744,894,2.6,100.0,0.1051,100.0,NO2,2,1,0
745,895,2.2,88.0,0.1009,189.4263157894737,O3,4,0,0
746,896,1.9,83.0,0.0972,179.8842105263158,O3,4,0,0
747,1043,0.6,59.0,0.0793,130.04999999999998,O3,3,0,0
748,1044,0.8,67.0,0.0906,162.86315789473684,O3,4,0,0
749,1045,4.0,95.0,0.1541,251.65851063829786,O3,5,0,0
750,1046,5.6,123.0,0.1861,285.3606382978723,O3,5,0,0
751,1047,5.0,142.0,0.1895,288.9414893617021,O3,5,0,0
752,1048,3.2,142.0,0.1684,266.7191489361702,O3,5,0,0
753,1049,3.8,169.0,0.1731,271.66914893617025,O3,5,0,0
754,1050,3.3,142.0,0.1402,237.0191489361702,O3,5,0,0
755,1051,3.0,136.0,0.1246,220.58936170212766,O3,5,0,0
756,1052,3.2,147.0,0.1342,230.70000000000002,O3,5,0,0
757,1053,4.4,196.0,0.1489,246.18191489361703,O3,5,0,0
758,1054,4.6,186.0,0.1532,250.71063829787235,O3,5,0,0
759,1055,5.2,177.0,0.1909,290.4159574468085,O3,5,0,0
760,1056,4.8,164.0,0.1757,274.4074468085106,O3,5,0,0
761,1057,5.6,161.0,0.1983,298.2095744680851,O3,5,0,0
762,1058,4.6,146.0,0.1703,268.72021276595746,O3,5,0,0
763,1059,1.8,98.0,0.1246,220.58936170212766,O3,5,0,0
764,1060,2.2,108.0,0.1321,228.4882978723404,O3,5,0,0
765,1061,2.0,107.0,0.1375,234.1755319148936,O3,5,0,0
766,1062,2.8,113.0,0.1456,242.7063829787234,O3,5,0,0
767,1063,2.6,100.0,0.1442,241.23191489361702,O3,5,0,0
768,1064,1.8,87.0,0.1243,220.27340425531915,O3,5,0,0
769,1067,0.7,65.0,0.0937,170.85789473684213,O3,4,0,0
770,1068,0.9,64.0,0.1019,192.00526315789477,O3,4,0,0
771,1069,1.5,73.0,0.114,209.4255319148936,O3,5,0,0
772,1070,2.5,86.0,0.1351,231.64787234042552,O3,5,0,0
773,1071,3.0,105.0,0.1459,243.02234042553192,O3,5,0,0
774,1072,2.6,107.0,0.1297,225.96063829787235,O3,5,0,0
775,1073,2.6,114.0,0.1291,225.3287234042553,O3,5,0,0
776,1074,2.6,105.0,0.1296,225.85531914893616,O3,5,0,0
777,1075,1.9,74.0,0.0972,179.8842105263158,O3,4,0,0
778,1076,2.0,95.0,0.1194,215.1127659574468,O3,5,0,0
779,1077,1.7,89.0,0.088,156.1578947368421,O3,4,0,0
780,1078,1.9,95.0,0.0909,163.63684210526316,O3,4,0,0
781,1079,1.8,93.0,0.0839,146.14999999999998,O3,3,0,0
782,1080,2.8,123.0,0.1248,220.79999999999998,O3,5,0,0
783,1081,3.5,134.0,0.1476,244.8127659574468,O3,5,0,0
784,1082,3.4,126.0,0.1502,247.55106382978724,O3,5,0,0
785,1083,2.0,79.0,0.0873,154.35263157894738,O3,4,0,0
786,1084,1.1,54.0,0.0528,51.0,NO2,2,1,1
787,1085,1.3,69.0,0.0492,66.97826086956522,NO2,2,1,1
788,1086,1.2,67.0,0.0463,64.84782608695653,NO2,2,1,1
789,1087,1.3,73.0,0.0494,71.23913043478261,NO2,2,1,1
790,1088,1.0,73.0,0.0503,71.23913043478261,NO2,2,1,1
791,1091,0.3,20.0,0.0305,28.24074074074074,O3,1,1,1
792,1092,0.5,37.0,0.0329,34.905660377358494,NO2,1,1,1
793,1093,0.6,50.0,0.0375,47.16981132075472,NO2,1,1,1
794,1094,0.6,45.0,0.0373,42.45283018867924,NO2,1,1,1
795,1095,0.8,48.0,0.0385,45.283018867924525,NO2,1,1,1
796,1096,1.0,56.0,0.0403,53.130434782608695,NO2,2,1,1
797,1097,0.9,58.0,0.0393,55.26086956521739,NO2,2,1,1
798,1098,1.0,52.0,0.0388,49.056603773584904,NO2,1,0,1
799,1099,0.8,52.0,0.0371,49.056603773584904,NO2,1,1,1
800,1100,0.7,44.0,0.0347,41.509433962264154,NO2,1,1,1
801,1101,0.9,59.0,0.0396,56.32608695652174,NO2,2,1,1
802,1102,1.3,74.0,0.0474,72.30434782608695,NO2,2,0,1
803,1103,1.4,76.0,0.0505,74.43478260869566,NO2,2,0,1
804,1104,1.5,83.0,0.0625,81.8913043478261,NO2,2,1,1
805,1105,2.7,100.0,0.0941,171.88947368421054,O3,4,0,0
806,1106,2.5,101.0,0.0893,159.5105263157895,O3,4,0,0
807,1107,1.4,90.0,0.0731,108.35000000000001,O3,3,0,0
808,1108,2.8,93.0,0.0955,175.50000000000003,O3,4,0,0
809,1109,2.1,79.0,0.0761,118.85000000000001,O3,3,0,0
810,1110,1.1,57.0,0.0515,54.19565217391305,NO2,2,0,1
811,1111,0.7,43.0,0.0434,40.56603773584906,NO2,1,0,1
812,1112,0.4,25.0,0.0369,34.16666666666667,O3,1,1,1
813,1115,0.4,44.0,0.0378,41.509433962264154,NO2,1,0,1
814,1116,0.8,72.0,0.0517,70.17391304347827,NO2,2,0,1
815,1117,1.9,91.0,0.0786,127.60000000000001,O3,3,0,0
816,1118,2.1,89.0,0.0844,147.89999999999998,O3,3,0,0
817,1119,1.4,84.0,0.072,104.5,O3,3,0,0
818,1120,1.4,83.0,0.0668,89.54666666666665,O3,2,1,0
819,1121,1.3,78.0,0.0605,76.56521739130434,NO2,2,0,0
820,1122,1.5,80.0,0.0646,82.36,O3,2,0,0
821,1123,1.6,75.0,0.064,80.39999999999999,O3,2,0,0
